Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Demand Difference,Stock Coverage,Stock-Out Risk,Reorder Recommendation
2022-10-02,S005,P0017,Groceries,West,353,159,120,159.26,90.42,0.2599999999999909,2.220125786163522,Low,No Action
2022-10-02,S005,P0018,Toys,East,401,400,146,409.7,19.85,9.699999999999989,1.0025,High,Reorder
2022-10-02,S005,P0019,Furniture,East,115,29,184,44.77,13.5,15.770000000000003,3.9655172413793105,Low,No Action
2022-10-02,S005,P0020,Toys,West,418,236,199,251.08,96.76,15.080000000000013,1.771186440677966,Low,No Action
2022-10-03,S001,P0001,Electronics,North,139,125,108,134.23,87.39,9.22999999999999,1.112,Medium,Monitor
2022-10-03,S001,P0002,Furniture,North,173,163,165,153.31,52.38,-9.689999999999998,1.0613496932515338,Medium,Monitor
2022-10-03,S001,P0003,Toys,East,437,120,104,137.79,56.67,17.789999999999992,3.6416666666666666,Low,No Action
2022-10-03,S001,P0004,Electronics,North,325,218,70,233.21,96.93,15.210000000000008,1.4908256880733946,Medium,Monitor
2022-10-03,S001,P0005,Groceries,South,147,129,165,139.55,21.82,10.550000000000011,1.1395348837209303,Medium,Monitor
2022-10-03,S001,P0006,Clothing,North,421,35,118,50.79,59.44,15.79,12.028571428571428,Low,No Action
2022-10-03,S001,P0007,Electronics,North,485,387,164,398.57,46.09,11.569999999999993,1.2532299741602067,Medium,Monitor
2022-10-03,S001,P0008,Clothing,South,215,179,173,173.86,32.16,-5.139999999999986,1.2011173184357542,Medium,Monitor
2022-10-03,S001,P0009,Clothing,North,405,341,190,343.81,11.54,2.8100000000000023,1.187683284457478,Medium,Monitor
2022-10-03,S001,P0010,Toys,North,357,28,174,26.01,72.37,-1.9899999999999984,12.75,Low,No Action
2022-10-03,S001,P0011,Toys,North,325,87,77,86.13,95.64,-0.8700000000000045,3.735632183908046,Low,No Action
2022-10-03,S001,P0012,Clothing,West,125,52,72,44.34,32.13,-7.659999999999997,2.4038461538461537,Low,No Action
2022-10-03,S001,P0013,Electronics,East,80,31,46,41.1,31.99,10.100000000000001,2.5806451612903225,Low,No Action
2022-10-03,S001,P0014,Furniture,South,81,59,153,61.48,82.56,2.479999999999997,1.3728813559322033,Medium,Monitor
2022-10-03,S001,P0015,Toys,North,59,7,49,18.56,42.45,11.559999999999999,8.428571428571429,Low,No Action
2022-10-03,S001,P0016,Toys,East,184,1,67,2.92,93.06,1.92,184.0,Low,No Action
2022-10-03,S001,P0017,Toys,West,499,413,181,419.39,61.2,6.389999999999986,1.208232445520581,Medium,Monitor
2022-10-03,S001,P0018,Groceries,South,105,4,105,17.48,80.12,13.48,26.25,Low,No Action
2022-10-03,S001,P0019,Groceries,West,195,78,56,84.56,70.13,6.560000000000002,2.5,Low,No Action
2022-10-03,S001,P0020,Clothing,North,484,202,182,215.0,48.02,13.0,2.396039603960396,Low,No Action
2022-10-03,S002,P0001,Toys,North,449,203,174,201.17,68.63,-1.8300000000000125,2.2118226600985222,Low,No Action
2022-10-03,S002,P0002,Toys,East,491,27,153,33.21,55.88,6.210000000000001,18.185185185185187,Low,No Action
2022-10-03,S002,P0003,Furniture,North,55,30,45,41.07,66.96,11.07,1.8333333333333333,Medium,Monitor
2022-10-03,S002,P0004,Furniture,South,420,245,60,263.38,69.33,18.379999999999995,1.7142857142857142,Low,No Action
2022-10-03,S002,P0005,Electronics,East,254,22,146,23.42,40.07,1.4200000000000017,11.545454545454545,Low,No Action
2022-10-03,S002,P0006,Furniture,North,203,107,70,103.6,87.13,-3.4000000000000057,1.897196261682243,Low,No Action
2022-10-03,S002,P0007,Groceries,South,432,243,46,235.81,92.13,-7.189999999999998,1.7777777777777777,Low,No Action
2022-10-03,S002,P0008,Toys,East,425,143,171,150.23,80.46,7.22999999999999,2.972027972027972,Low,No Action
2022-10-03,S002,P0009,Electronics,South,431,300,143,316.91,39.96,16.910000000000025,1.4366666666666668,Medium,Monitor
2022-10-03,S002,P0010,Groceries,North,496,414,191,429.96,91.41,15.95999999999998,1.1980676328502415,Medium,Monitor
2022-10-03,S002,P0011,Clothing,West,264,35,129,44.33,17.2,9.329999999999998,7.542857142857143,Low,No Action
2022-10-03,S002,P0012,Electronics,South,144,123,111,118.11,42.06,-4.890000000000001,1.170731707317073,Medium,Monitor
2022-10-03,S002,P0013,Electronics,North,392,188,116,195.87,77.99,7.8700000000000045,2.0851063829787235,Low,No Action
2022-10-03,S002,P0014,Furniture,North,396,42,150,57.52,78.16,15.520000000000003,9.428571428571429,Low,No Action
2022-10-03,S002,P0015,Toys,East,332,64,124,66.96,13.43,2.9599999999999937,5.1875,Low,No Action
2022-10-03,S002,P0016,Furniture,North,485,13,163,28.14,44.17,15.14,37.30769230769231,Low,No Action
2022-10-03,S002,P0017,Clothing,South,337,101,100,115.61,87.72,14.61,3.3366336633663365,Low,No Action
2022-10-03,S002,P0018,Electronics,West,114,23,109,22.34,64.46,-0.6600000000000001,4.956521739130435,Low,No Action
2022-10-03,S002,P0019,Clothing,North,74,38,90,51.3,27.53,13.299999999999997,1.9473684210526316,Medium,Monitor
2022-10-03,S002,P0020,Groceries,East,396,291,155,293.93,77.33,2.930000000000007,1.3608247422680413,Medium,Monitor
2022-10-03,S003,P0001,Clothing,East,207,187,51,193.77,67.81,6.77000000000001,1.106951871657754,Medium,Monitor
2022-10-03,S003,P0002,Furniture,South,97,15,112,8.27,74.42,-6.73,6.466666666666667,Low,No Action
2022-10-03,S003,P0003,Groceries,West,176,5,157,21.36,53.42,16.36,35.2,Low,No Action
2022-10-03,S003,P0004,Groceries,East,89,3,96,13.96,44.13,10.96,29.666666666666668,Low,No Action
2022-10-03,S003,P0005,Clothing,West,222,158,80,161.47,68.94,3.469999999999999,1.4050632911392404,Medium,Monitor
2022-10-03,S003,P0006,Toys,South,425,172,115,164.16,95.43,-7.840000000000003,2.4709302325581395,Low,No Action
2022-10-03,S003,P0007,Groceries,North,397,266,149,266.04,95.86,0.040000000000020464,1.4924812030075187,Medium,Monitor
2022-10-03,S003,P0008,Electronics,West,340,6,76,1.48,70.53,-4.52,56.666666666666664,Low,No Action
2022-10-03,S003,P0009,Furniture,South,211,50,51,49.55,29.42,-0.45000000000000284,4.22,Low,No Action
2022-10-03,S003,P0010,Toys,East,119,16,97,15.6,92.49,-0.40000000000000036,7.4375,Low,No Action
2022-10-03,S003,P0011,Furniture,West,175,36,84,41.31,33.96,5.310000000000002,4.861111111111111,Low,No Action
2022-10-03,S003,P0012,Toys,East,398,313,162,315.18,59.16,2.180000000000007,1.2715654952076678,Medium,Monitor
2022-10-03,S003,P0013,Groceries,East,498,92,55,108.56,58.76,16.560000000000002,5.413043478260869,Low,No Action
2022-10-03,S003,P0014,Electronics,North,94,94,197,91.72,57.71,-2.280000000000001,1.0,Medium,Monitor
2022-10-03,S003,P0015,Electronics,West,442,31,39,48.64,60.04,17.64,14.258064516129032,Low,No Action
2022-10-03,S003,P0016,Toys,East,474,278,152,287.79,80.58,9.79000000000002,1.7050359712230216,Low,No Action
2022-10-03,S003,P0017,Electronics,South,472,354,39,359.0,84.98,5.0,1.3333333333333333,Medium,Monitor
2022-10-03,S003,P0018,Groceries,North,189,46,49,64.24,40.07,18.239999999999995,4.108695652173913,Low,No Action
2022-10-03,S003,P0019,Furniture,South,382,85,62,76.42,41.07,-8.579999999999998,4.4941176470588236,Low,No Action
2022-10-03,S003,P0020,Groceries,East,413,256,179,271.2,75.75,15.199999999999989,1.61328125,Low,No Action
2022-10-03,S004,P0001,Furniture,West,124,117,193,113.91,19.92,-3.0900000000000034,1.0598290598290598,Medium,Monitor
2022-10-03,S004,P0002,Groceries,West,420,409,68,412.99,84.66,3.990000000000009,1.0268948655256724,Medium,Monitor
2022-10-03,S004,P0003,Electronics,South,300,7,165,24.88,13.23,17.88,42.857142857142854,Low,No Action
2022-10-03,S004,P0004,Furniture,North,167,93,103,95.19,70.9,2.1899999999999977,1.7956989247311828,Low,No Action
2022-10-03,S004,P0005,Toys,North,217,105,194,111.14,97.83,6.140000000000001,2.066666666666667,Low,No Action
2022-10-03,S004,P0006,Electronics,West,354,326,185,319.67,55.34,-6.329999999999984,1.0858895705521472,Medium,Monitor
2022-10-03,S004,P0007,Electronics,North,180,180,182,193.14,53.29,13.139999999999986,1.0,High,Reorder
2022-10-03,S004,P0008,Electronics,South,225,43,76,34.52,25.81,-8.479999999999997,5.232558139534884,Low,No Action
2022-10-03,S004,P0009,Clothing,East,372,81,22,87.67,20.43,6.670000000000002,4.592592592592593,Low,No Action
2022-10-03,S004,P0010,Groceries,South,292,176,128,168.99,71.16,-7.009999999999991,1.6590909090909092,Low,No Action
2022-10-03,S004,P0011,Toys,East,85,75,23,84.32,72.9,9.319999999999993,1.1333333333333333,Medium,Monitor
2022-10-03,S004,P0012,Toys,South,354,27,188,39.23,79.05,12.229999999999997,13.11111111111111,Low,No Action
2022-10-03,S004,P0013,Clothing,West,224,53,172,70.86,88.24,17.86,4.226415094339623,Low,No Action
2022-10-03,S004,P0014,Groceries,East,394,360,69,354.97,67.54,-5.029999999999973,1.0944444444444446,Medium,Monitor
2022-10-03,S004,P0015,Electronics,South,136,134,143,132.41,90.76,-1.5900000000000034,1.0149253731343284,Medium,Monitor
2022-10-03,S004,P0016,Groceries,South,144,104,84,100.46,36.63,-3.5400000000000063,1.3846153846153846,Medium,Monitor
2022-10-03,S004,P0017,Groceries,West,71,3,31,-0.08,63.92,-3.08,23.666666666666668,Low,No Action
2022-10-03,S004,P0018,Toys,South,428,131,87,147.42,35.3,16.419999999999987,3.267175572519084,Low,No Action
2022-10-03,S004,P0019,Electronics,North,462,27,94,32.88,22.51,5.880000000000003,17.11111111111111,Low,No Action
2022-10-03,S004,P0020,Toys,East,52,4,121,1.98,55.42,-2.02,13.0,Low,No Action
2022-10-03,S005,P0001,Groceries,North,231,74,200,64.76,18.37,-9.239999999999995,3.1216216216216215,Low,No Action
2022-10-03,S005,P0002,Clothing,East,261,162,135,167.83,93.34,5.8300000000000125,1.6111111111111112,Low,No Action
2022-10-03,S005,P0003,Clothing,South,403,129,133,144.84,94.76,15.840000000000003,3.124031007751938,Low,No Action
2022-10-03,S005,P0004,Groceries,East,229,57,156,73.79,22.73,16.790000000000006,4.017543859649122,Low,No Action
2022-10-03,S005,P0005,Groceries,North,240,67,194,83.42,39.86,16.42,3.582089552238806,Low,No Action
2022-10-03,S005,P0006,Furniture,West,449,376,84,381.07,58.55,5.069999999999993,1.1941489361702127,Medium,Monitor
2022-10-03,S005,P0007,Clothing,East,245,34,57,45.69,26.54,11.689999999999998,7.205882352941177,Low,No Action
2022-10-03,S005,P0008,Toys,East,303,27,94,27.89,80.22,0.8900000000000006,11.222222222222221,Low,No Action
2022-10-03,S005,P0009,Toys,West,246,66,193,80.84,85.22,14.840000000000003,3.727272727272727,Low,No Action
2022-10-03,S005,P0010,Furniture,South,82,79,135,70.61,47.91,-8.39,1.0379746835443038,Medium,Monitor
2022-10-03,S005,P0011,Toys,South,419,236,27,247.04,64.35,11.039999999999992,1.7754237288135593,Low,No Action
2022-10-03,S005,P0012,Clothing,West,256,152,185,161.98,27.14,9.97999999999999,1.6842105263157894,Low,No Action
2022-10-03,S005,P0013,Furniture,East,51,0,196,5.93,18.58,5.93,51.0,Low,No Action
2022-10-03,S005,P0014,Clothing,West,426,208,124,214.1,37.2,6.099999999999994,2.048076923076923,Low,No Action
2022-10-03,S005,P0015,Electronics,East,488,326,152,331.46,69.81,5.4599999999999795,1.4969325153374233,Medium,Monitor
2022-10-03,S005,P0016,Electronics,South,424,45,198,60.35,78.76,15.350000000000001,9.422222222222222,Low,No Action
2022-10-03,S005,P0017,Groceries,West,151,147,153,140.77,40.08,-6.22999999999999,1.0272108843537415,Medium,Monitor
2022-10-03,S005,P0018,Clothing,North,304,108,33,98.44,41.24,-9.560000000000002,2.814814814814815,Low,No Action
2022-10-03,S005,P0019,Groceries,South,55,38,190,34.77,83.55,-3.229999999999997,1.4473684210526316,Low,No Action
2022-10-03,S005,P0020,Furniture,East,171,20,70,24.59,44.78,4.59,8.55,Low,No Action
2022-10-04,S001,P0001,Furniture,South,197,17,155,15.47,38.73,-1.5299999999999994,11.588235294117647,Low,No Action
2022-10-04,S001,P0002,Electronics,South,494,37,188,32.1,21.53,-4.899999999999999,13.35135135135135,Low,No Action
2022-10-04,S001,P0003,Electronics,South,71,22,145,40.57,84.58,18.57,3.227272727272727,Low,No Action
2022-10-04,S001,P0004,Toys,East,352,65,189,61.62,38.58,-3.3800000000000026,5.415384615384616,Low,No Action
2022-10-04,S001,P0005,Furniture,North,103,67,149,71.83,79.36,4.829999999999998,1.537313432835821,Medium,Monitor
2022-10-04,S001,P0006,Clothing,West,335,301,189,300.11,82.96,-0.8899999999999864,1.1129568106312293,Medium,Monitor
2022-10-04,S001,P0007,Toys,North,245,62,33,69.99,74.87,7.989999999999995,3.9516129032258065,Low,No Action
2022-10-04,S001,P0008,Electronics,North,499,490,175,502.54,53.88,12.54000000000002,1.0183673469387755,High,Reorder
2022-10-04,S001,P0009,Groceries,West,220,168,99,165.34,57.05,-2.6599999999999966,1.3095238095238095,Medium,Monitor
2022-10-04,S001,P0010,Furniture,South,344,214,162,213.14,34.78,-0.8600000000000136,1.6074766355140186,Low,No Action
2022-10-04,S001,P0011,Groceries,South,127,125,137,128.35,39.11,3.3499999999999943,1.016,High,Reorder
2022-10-04,S001,P0012,Clothing,South,105,87,172,78.57,51.06,-8.430000000000007,1.206896551724138,Medium,Monitor
2022-10-04,S001,P0013,Clothing,West,64,40,151,54.89,71.36,14.89,1.6,Medium,Monitor
2022-10-04,S001,P0014,Clothing,North,304,53,171,57.66,77.85,4.659999999999997,5.735849056603773,Low,No Action
2022-10-04,S001,P0015,Clothing,North,192,95,148,110.76,37.31,15.760000000000005,2.0210526315789474,Low,No Action
2022-10-04,S001,P0016,Groceries,North,270,52,152,53.19,99.64,1.1899999999999977,5.1923076923076925,Low,No Action
2022-10-04,S001,P0017,Clothing,South,373,354,124,357.63,68.43,3.6299999999999955,1.0536723163841808,Medium,Monitor
2022-10-04,S001,P0018,Groceries,West,313,266,154,257.26,91.81,-8.740000000000009,1.1766917293233083,Medium,Monitor
2022-10-04,S001,P0019,Electronics,East,265,108,20,126.89,50.19,18.89,2.4537037037037037,Low,No Action
2022-10-04,S001,P0020,Electronics,South,338,34,111,47.66,88.98,13.659999999999997,9.941176470588236,Low,No Action
2022-10-04,S002,P0001,Groceries,South,155,64,50,64.52,62.45,0.519999999999996,2.421875,Low,No Action
2022-10-04,S002,P0002,Groceries,West,205,85,160,79.44,22.06,-5.560000000000002,2.411764705882353,Low,No Action
2022-10-04,S002,P0003,Clothing,West,279,41,177,43.81,55.03,2.8100000000000023,6.804878048780488,Low,No Action
2022-10-04,S002,P0004,Toys,East,205,53,76,62.91,12.9,9.909999999999997,3.8679245283018866,Low,No Action
2022-10-04,S002,P0005,Furniture,South,484,240,112,233.75,70.97,-6.25,2.0166666666666666,Low,No Action
2022-10-04,S002,P0006,Toys,South,478,178,68,173.73,49.19,-4.27000000000001,2.6853932584269664,Low,No Action
2022-10-04,S002,P0007,Furniture,East,297,47,191,60.92,60.64,13.920000000000002,6.319148936170213,Low,No Action
2022-10-04,S002,P0008,Furniture,North,55,23,136,14.18,39.5,-8.82,2.391304347826087,Low,No Action
2022-10-04,S002,P0009,Clothing,North,304,290,83,308.97,56.71,18.970000000000027,1.0482758620689656,High,Reorder
2022-10-04,S002,P0010,Furniture,North,416,268,59,284.04,64.43,16.04000000000002,1.5522388059701493,Medium,Monitor
2022-10-04,S002,P0011,Toys,East,175,119,165,110.04,15.27,-8.959999999999994,1.4705882352941178,Low,No Action
2022-10-04,S002,P0012,Groceries,North,62,11,64,18.47,69.68,7.469999999999999,5.636363636363637,Low,No Action
2022-10-04,S002,P0013,Furniture,South,348,226,172,242.91,26.27,16.909999999999997,1.5398230088495575,Medium,Monitor
2022-10-04,S002,P0014,Groceries,East,468,313,104,317.93,75.58,4.930000000000007,1.4952076677316295,Medium,Monitor
2022-10-04,S002,P0015,Clothing,North,414,189,50,205.21,29.7,16.210000000000008,2.1904761904761907,Low,No Action
2022-10-04,S002,P0016,Clothing,South,479,201,96,213.29,61.29,12.289999999999992,2.383084577114428,Low,No Action
2022-10-04,S002,P0017,Furniture,North,434,22,107,19.71,15.88,-2.289999999999999,19.727272727272727,Low,No Action
2022-10-04,S002,P0018,Electronics,North,387,267,99,286.92,81.57,19.920000000000016,1.449438202247191,Medium,Monitor
2022-10-04,S002,P0019,Toys,West,296,194,23,184.22,80.31,-9.780000000000001,1.5257731958762886,Low,No Action
2022-10-04,S002,P0020,Furniture,North,87,17,121,7.14,38.81,-9.86,5.117647058823529,Low,No Action
2022-10-04,S003,P0001,Groceries,South,393,107,129,99.56,35.49,-7.439999999999998,3.6728971962616823,Low,No Action
2022-10-04,S003,P0002,Groceries,South,451,214,106,210.25,47.43,-3.75,2.107476635514019,Low,No Action
2022-10-04,S003,P0003,Clothing,South,340,191,173,191.95,13.07,0.9499999999999886,1.780104712041885,Low,No Action
2022-10-04,S003,P0004,Clothing,North,299,97,192,114.3,97.05,17.299999999999997,3.082474226804124,Low,No Action
2022-10-04,S003,P0005,Groceries,North,108,2,174,11.99,56.12,9.99,54.0,Low,No Action
2022-10-04,S003,P0006,Groceries,North,465,309,96,326.85,99.06,17.850000000000023,1.5048543689320388,Medium,Monitor
2022-10-04,S003,P0007,Furniture,North,296,141,137,133.39,48.44,-7.610000000000014,2.099290780141844,Low,No Action
2022-10-04,S003,P0008,Furniture,South,238,178,152,177.96,55.21,-0.03999999999999204,1.3370786516853932,Medium,Monitor
2022-10-04,S003,P0009,Toys,South,381,157,114,156.39,20.01,-0.6100000000000136,2.426751592356688,Low,No Action
2022-10-04,S003,P0010,Groceries,East,493,301,185,293.09,30.41,-7.910000000000025,1.6378737541528239,Low,No Action
2022-10-04,S003,P0011,Furniture,North,72,20,27,39.79,36.53,19.79,3.6,Low,No Action
2022-10-04,S003,P0012,Furniture,East,266,89,150,92.61,18.27,3.6099999999999994,2.9887640449438204,Low,No Action
2022-10-04,S003,P0013,Clothing,West,406,310,189,322.62,99.34,12.620000000000005,1.3096774193548386,Medium,Monitor
2022-10-04,S003,P0014,Furniture,North,378,102,131,94.16,50.68,-7.840000000000003,3.7058823529411766,Low,No Action
2022-10-04,S003,P0015,Clothing,East,415,370,68,379.39,49.79,9.389999999999986,1.1216216216216217,Medium,Monitor
2022-10-04,S003,P0016,Furniture,North,278,156,151,171.21,65.78,15.210000000000008,1.7820512820512822,Low,No Action
2022-10-04,S003,P0017,Groceries,West,161,117,107,115.4,86.73,-1.5999999999999943,1.376068376068376,Medium,Monitor
2022-10-04,S003,P0018,Electronics,South,138,105,80,106.22,89.69,1.2199999999999989,1.3142857142857143,Medium,Monitor
2022-10-04,S003,P0019,Electronics,North,287,131,158,145.87,72.57,14.870000000000005,2.1908396946564888,Low,No Action
2022-10-04,S003,P0020,Toys,South,132,77,63,78.24,81.61,1.2399999999999949,1.7142857142857142,Low,No Action
2022-10-04,S004,P0001,Furniture,West,141,73,139,76.26,36.63,3.260000000000005,1.9315068493150684,Low,No Action
2022-10-04,S004,P0002,Electronics,South,295,2,156,21.86,84.67,19.86,147.5,Low,No Action
2022-10-04,S004,P0003,Furniture,North,270,82,42,86.73,68.37,4.730000000000004,3.292682926829268,Low,No Action
2022-10-04,S004,P0004,Clothing,South,288,198,183,189.73,73.55,-8.27000000000001,1.4545454545454546,Low,No Action
2022-10-04,S004,P0005,Groceries,South,482,111,32,121.44,20.19,10.439999999999998,4.342342342342342,Low,No Action
2022-10-04,S004,P0006,Clothing,South,130,10,31,9.73,47.36,-0.2699999999999996,13.0,Low,No Action
2022-10-04,S004,P0007,Groceries,South,194,123,44,115.88,87.54,-7.1200000000000045,1.5772357723577235,Low,No Action
2022-10-04,S004,P0008,Clothing,South,444,326,118,335.53,84.51,9.529999999999973,1.361963190184049,Medium,Monitor
2022-10-04,S004,P0009,Electronics,South,182,51,195,46.79,64.57,-4.210000000000001,3.5686274509803924,Low,No Action
2022-10-04,S004,P0010,Electronics,East,343,307,122,321.13,81.13,14.129999999999995,1.1172638436482085,Medium,Monitor
2022-10-04,S004,P0011,Groceries,East,88,5,44,12.57,61.27,7.57,17.6,Low,No Action
2022-10-04,S004,P0012,Clothing,West,284,182,80,185.38,16.63,3.3799999999999955,1.5604395604395604,Low,No Action
2022-10-04,S004,P0013,Groceries,East,168,68,55,86.86,30.64,18.86,2.4705882352941178,Low,No Action
2022-10-04,S004,P0014,Furniture,West,181,59,22,72.85,94.18,13.849999999999994,3.0677966101694913,Low,No Action
2022-10-04,S004,P0015,Clothing,South,206,205,161,206.95,56.66,1.9499999999999886,1.0048780487804878,High,Reorder
2022-10-04,S004,P0016,Furniture,East,133,67,144,85.29,72.5,18.290000000000006,1.9850746268656716,Low,No Action
2022-10-04,S004,P0017,Toys,West,228,6,174,15.02,79.49,9.02,38.0,Low,No Action
2022-10-04,S004,P0018,Furniture,East,279,106,92,123.95,20.33,17.950000000000003,2.6320754716981134,Low,No Action
2022-10-04,S004,P0019,Furniture,West,309,54,142,57.59,39.86,3.5900000000000034,5.722222222222222,Low,No Action
2022-10-04,S004,P0020,Groceries,West,168,93,96,89.86,63.83,-3.1400000000000006,1.8064516129032258,Low,No Action
2022-10-04,S005,P0001,Groceries,North,390,44,136,34.07,49.97,-9.93,8.863636363636363,Low,No Action
2022-10-04,S005,P0002,Clothing,West,338,107,142,109.95,27.57,2.950000000000003,3.1588785046728973,Low,No Action
2022-10-04,S005,P0003,Electronics,South,167,124,184,133.27,98.85,9.27000000000001,1.346774193548387,Medium,Monitor
2022-10-04,S005,P0004,Furniture,South,277,249,171,239.23,23.81,-9.77000000000001,1.1124497991967872,Medium,Monitor
2022-10-04,S005,P0005,Furniture,South,121,84,109,78.22,81.86,-5.780000000000001,1.4404761904761905,Low,No Action
2022-10-04,S005,P0006,Groceries,South,278,261,103,259.19,16.79,-1.8100000000000023,1.0651340996168583,Medium,Monitor
2022-10-04,S005,P0007,Furniture,West,464,339,45,343.31,64.47,4.310000000000002,1.368731563421829,Medium,Monitor
2022-10-04,S005,P0008,Electronics,West,113,75,35,87.09,79.35,12.090000000000003,1.5066666666666666,Medium,Monitor
2022-10-04,S005,P0009,Toys,West,496,343,91,355.4,35.05,12.399999999999977,1.446064139941691,Medium,Monitor
2022-10-04,S005,P0010,Clothing,East,62,22,148,32.77,79.54,10.770000000000003,2.8181818181818183,Low,No Action
2022-10-04,S005,P0011,Electronics,North,284,86,159,94.86,43.63,8.86,3.302325581395349,Low,No Action
2022-10-04,S005,P0012,Electronics,East,166,41,107,43.83,98.64,2.8299999999999983,4.048780487804878,Low,No Action
2022-10-04,S005,P0013,Toys,East,354,147,72,140.25,80.28,-6.75,2.4081632653061225,Low,No Action
2022-10-04,S005,P0014,Toys,South,423,45,99,56.42,38.93,11.420000000000002,9.4,Low,No Action
2022-10-04,S005,P0015,Clothing,East,96,45,194,39.77,20.36,-5.229999999999997,2.1333333333333333,Low,No Action
2022-10-04,S005,P0016,Groceries,West,56,51,154,49.17,35.81,-1.8299999999999983,1.0980392156862746,Medium,Monitor
2022-10-04,S005,P0017,Toys,South,415,394,44,407.93,58.37,13.930000000000007,1.0532994923857868,Medium,Monitor
2022-10-04,S005,P0018,Groceries,West,214,151,106,160.85,69.55,9.849999999999994,1.4172185430463575,Medium,Monitor
2022-10-04,S005,P0019,Clothing,East,346,91,95,100.65,45.69,9.650000000000006,3.802197802197802,Low,No Action
2022-10-04,S005,P0020,Electronics,North,408,380,131,379.64,14.6,-0.36000000000001364,1.0736842105263158,Medium,Monitor
2022-10-05,S001,P0001,Groceries,West,159,25,42,19.91,19.32,-5.09,6.36,Low,No Action
2022-10-05,S001,P0002,Toys,East,414,175,123,185.06,12.63,10.060000000000002,2.3657142857142857,Low,No Action
2022-10-05,S001,P0003,Electronics,South,248,34,112,51.34,87.16,17.340000000000003,7.294117647058823,Low,No Action
2022-10-05,S001,P0004,Toys,North,318,82,50,90.43,15.2,8.430000000000007,3.8780487804878048,Low,No Action
2022-10-05,S001,P0005,Toys,East,58,12,186,19.48,38.21,7.48,4.833333333333333,Low,No Action
2022-10-05,S001,P0006,Clothing,North,270,120,164,136.7,43.2,16.69999999999999,2.25,Low,No Action
2022-10-05,S001,P0007,Clothing,North,58,3,79,14.42,68.78,11.42,19.333333333333332,Low,No Action
2022-10-05,S001,P0008,Electronics,West,215,31,37,24.23,98.11,-6.77,6.935483870967742,Low,No Action
2022-10-05,S001,P0009,Toys,South,83,37,54,30.64,73.31,-6.359999999999999,2.2432432432432434,Low,No Action
2022-10-05,S001,P0010,Furniture,East,285,278,32,278.08,35.64,0.07999999999998408,1.025179856115108,Medium,Monitor
2022-10-05,S001,P0011,Clothing,South,446,346,81,348.3,55.69,2.3000000000000114,1.2890173410404624,Medium,Monitor
2022-10-05,S001,P0012,Electronics,South,304,254,119,267.68,30.19,13.680000000000007,1.1968503937007875,Medium,Monitor
2022-10-05,S001,P0013,Electronics,North,168,70,101,68.88,38.91,-1.1200000000000045,2.4,Low,No Action
2022-10-05,S001,P0014,Furniture,East,215,51,38,54.95,94.24,3.950000000000003,4.215686274509804,Low,No Action
2022-10-05,S001,P0015,Toys,East,83,59,69,68.71,48.72,9.709999999999994,1.4067796610169492,Medium,Monitor
2022-10-05,S001,P0016,Groceries,West,118,13,170,30.94,14.47,17.94,9.076923076923077,Low,No Action
2022-10-05,S001,P0017,Toys,West,388,302,172,302.77,67.17,0.7699999999999818,1.2847682119205297,Medium,Monitor
2022-10-05,S001,P0018,Groceries,North,275,68,78,81.01,79.09,13.010000000000005,4.044117647058823,Low,No Action
2022-10-05,S001,P0019,Groceries,West,123,72,178,65.33,69.13,-6.670000000000002,1.7083333333333333,Low,No Action
2022-10-05,S001,P0020,Clothing,East,78,64,99,70.87,91.73,6.8700000000000045,1.21875,Medium,Monitor
2022-10-05,S002,P0001,Clothing,East,277,67,125,68.26,15.03,1.2600000000000051,4.134328358208955,Low,No Action
2022-10-05,S002,P0002,Electronics,West,124,49,103,41.64,25.44,-7.359999999999999,2.5306122448979593,Low,No Action
2022-10-05,S002,P0003,Toys,West,406,395,37,393.14,73.96,-1.8600000000000136,1.0278481012658227,Medium,Monitor
2022-10-05,S002,P0004,Clothing,West,129,95,49,114.66,83.14,19.659999999999997,1.3578947368421053,Medium,Monitor
2022-10-05,S002,P0005,Electronics,North,190,36,188,33.41,11.11,-2.5900000000000034,5.277777777777778,Low,No Action
2022-10-05,S002,P0006,Electronics,North,114,97,112,95.2,44.13,-1.7999999999999972,1.175257731958763,Medium,Monitor
2022-10-05,S002,P0007,Toys,South,124,64,91,82.41,65.87,18.409999999999997,1.9375,Low,No Action
2022-10-05,S002,P0008,Groceries,East,213,111,153,116.61,11.89,5.609999999999999,1.9189189189189189,Low,No Action
2022-10-05,S002,P0009,Groceries,East,379,283,42,276.83,96.34,-6.170000000000016,1.3392226148409894,Medium,Monitor
2022-10-05,S002,P0010,Toys,East,202,156,63,162.62,10.36,6.6200000000000045,1.294871794871795,Medium,Monitor
2022-10-05,S002,P0011,Toys,South,403,334,183,331.23,56.18,-2.769999999999982,1.2065868263473054,Medium,Monitor
2022-10-05,S002,P0012,Electronics,South,226,75,36,93.83,30.47,18.83,3.013333333333333,Low,No Action
2022-10-05,S002,P0013,Clothing,West,198,95,189,98.36,99.39,3.3599999999999994,2.0842105263157893,Low,No Action
2022-10-05,S002,P0014,Groceries,East,88,53,71,43.75,70.28,-9.25,1.6603773584905661,Low,No Action
